year,county,age,births,population,birth_rate
2013,Washington,20-24 years,187.0,3179.0,58.8
2013,Washington,25-29 years,209.0,3105.0,67.3
2013,Washington,30-34 years,135.0,3148.0,42.9
2013,Washington,35-39 years,36.0,2780.0,12.9
2013,Washington,40-44 years,10.0,3024.0,3.3
2013,Washita,15-17 years,5.0,512.0,9.8
2013,Washita,18-19 years,7.0,240.0,29.2
2013,Washita,20-24 years,46.0,658.0,69.9
2013,Washita,25-29 years,57.0,728.0,78.3
2013,Washita,30-34 years,32.0,792.0,40.4
2013,Washita,35-39 years,0.0,656.0,0.0
2013,Washita,40-44 years,0.0,609.0,0.0
2013,Woods,15-17 years,0.0,256.0,0.0
2013,Woods,18-19 years,8.0,429.0,18.6
2013,Woods,20-24 years,34.0,1212.0,28.1
2013,Woods,25-29 years,36.0,696.0,51.7
2013,Woods,30-34 years,14.0,556.0,25.2
2013,Woods,35-39 years,6.0,482.0,12.4
2013,Woods,40-44 years,0.0,387.0,0.0
2013,Woodward,10-14 years,0.0,1407.0,0.0
2013,Woodward,15-17 years,18.0,808.0,22.3
2013,Woodward,18-19 years,29.0,460.0,63.0
2013,Woodward,20-24 years,112.0,1437.0,77.9
2013,Woodward,25-29 years,94.0,1616.0,58.2
2013,Woodward,30-34 years,58.0,1599.0,36.3
2013,Woodward,35-39 years,18.0,1371.0,13.1
2013,Woodward,40-44 years,5.0,1279.0,3.9
2014,UNKNOWN,10-14 years,0.0,0.0,0.0
2014,UNKNOWN,15-17 years,5.0,0.0,0.0
2014,UNKNOWN,18-19 years,17.0,0.0,0.0
2014,UNKNOWN,20-24 years,41.0,0.0,0.0
2014,UNKNOWN,25-29 years,61.0,0.0,0.0
2014,UNKNOWN,30-34 years,16.0,0.0,0.0
2014,UNKNOWN,35-39 years,10.0,0.0,0.0
2014,UNKNOWN,40-44 years,0.0,0.0,0.0
2014,UNKNOWN,Unknown Age,0.0,0.0,0.0
2014,Adair,15-17 years,14.0,1060.0,13.2
2014,Adair,18-19 years,48.0,568.0,84.5
2014,Adair,20-24 years,131.0,1464.0,89.5
2014,Adair,25-29 years,82.0,1200.0,68.3
2014,Adair,30-34 years,45.0,1333.0,33.8
2014,Adair,35-39 years,15.0,1318.0,11.4
2014,Adair,40-44 years,5.0,1416.0,3.5
2014,Adair,Unknown Age,0.0,0.0,0.0
2014,Alfalfa,15-17 years,0.0,208.0,0.0
2014,Alfalfa,18-19 years,5.0,101.0,49.5
2014,Alfalfa,20-24 years,14.0,260.0,53.8
2014,Alfalfa,25-29 years,21.0,314.0,66.9
2014,Alfalfa,30-34 years,12.0,324.0,37.0
2014,Alfalfa,35-39 years,0.0,424.0,0.0
2014,Atoka,10-14 years,0.0,894.0,0.0
2014,Atoka,15-17 years,8.0,529.0,15.1
2014,Atoka,18-19 years,12.0,281.0,42.7
2014,Atoka,20-24 years,67.0,881.0,76.0
2014,Atoka,25-29 years,44.0,870.0,50.6
2014,Atoka,30-34 years,24.0,863.0,27.8
2014,Atoka,35-39 years,9.0,815.0,11.0
2014,Atoka,40-44 years,0.0,828.0,0.0
2014,Beaver,15-17 years,0.0,243.0,0.0
2014,Beaver,18-19 years,0.0,121.0,0.0
2014,Beaver,20-24 years,17.0,312.0,54.5
2014,Beaver,25-29 years,20.0,269.0,74.3
2014,Beaver,30-34 years,15.0,313.0,47.9
2014,Beaver,35-39 years,9.0,314.0,28.7
2014,Beaver,40-44 years,0.0,321.0,0.0
2014,Beaver,Unknown Age,0.0,0.0,0.0
2014,Beckham,10-14 years,0.0,1501.0,0.0
2014,Beckham,15-17 years,15.0,854.0,17.6
2014,Beckham,18-19 years,33.0,519.0,63.6
2014,Beckham,20-24 years,126.0,1754.0,71.8
2014,Beckham,25-29 years,103.0,1948.0,52.9
2014,Beckham,30-34 years,61.0,1904.0,32.0
2014,Beckham,35-39 years,19.0,1540.0,12.3
2014,Beckham,40-44 years,0.0,1391.0,0.0
2014,Blaine,15-17 years,0.0,387.0,0.0
2014,Blaine,18-19 years,7.0,216.0,32.4
2014,Blaine,20-24 years,60.0,580.0,103.4
2014,Blaine,25-29 years,51.0,500.0,102.0
2014,Blaine,30-34 years,39.0,547.0,71.3
2014,Blaine,35-39 years,7.0,504.0,13.9
2014,Blaine,40-44 years,0.0,507.0,0.0
2014,Bryan,10-14 years,0.0,2852.0,0.0
2014,Bryan,15-17 years,15.0,1750.0,8.6
2014,Bryan,18-19 years,57.0,1187.0,48.0
2014,Bryan,20-24 years,199.0,3317.0,60.0
2014,Bryan,25-29 years,197.0,3263.0,60.4
2014,Bryan,30-34 years,81.0,2833.0,28.6
2014,Bryan,35-39 years,25.0,2559.0,9.8
2014,Bryan,40-44 years,9.0,2621.0,3.4
2014,Bryan,Unknown Age,5.0,0.0,0.0
2014,Caddo,10-14 years,0.0,2083.0,0.0
2014,Caddo,15-17 years,14.0,1222.0,11.5
2014,Caddo,18-19 years,27.0,705.0,38.3
2014,Caddo,20-24 years,144.0,1836.0,78.4
2014,Caddo,25-29 years,131.0,1982.0,66.1
2014,Caddo,30-34 years,70.0,1932.0,36.2
2014,Caddo,35-39 years,18.0,1710.0,10.5
2014,Caddo,40-44 years,5.0,1749.0,2.9
2014,Canadian,15-17 years,21.0,5682.0,3.7
2014,Canadian,18-19 years,90.0,2865.0,31.4
2014,Canadian,20-24 years,342.0,7238.0,47.3
2014,Canadian,25-29 years,615.0,8853.0,69.5
2014,Canadian,30-34 years,470.0,10210.0,46.0
2014,Canadian,35-39 years,157.0,9327.0,16.8
2014,Canadian,40-44 years,37.0,9159.0,4.0
2014,Canadian,Unknown Age,0.0,0.0,0.0
2014,Carter,10-14 years,0.0,3513.0,0.0
2014,Carter,15-17 years,23.0,2115.0,10.9
2014,Carter,18-19 years,58.0,1022.0,56.8
2014,Carter,20-24 years,225.0,2953.0,76.2
2014,Carter,25-29 years,207.0,2956.0,70.0
2014,Carter,30-34 years,130.0,3086.0,42.1
2014,Carter,35-39 years,43.0,3086.0,13.9
2014,Carter,40-44 years,7.0,3028.0,2.3
2014,Cherokee,10-14 years,0.0,2987.0,0.0
2014,Cherokee,15-17 years,20.0,1993.0,10.0
2014,Cherokee,18-19 years,34.0,1964.0,17.3
2014,Cherokee,20-24 years,183.0,5421.0,33.8
2014,Cherokee,25-29 years,165.0,2782.0,59.3
2014,Cherokee,30-34 years,107.0,3004.0,35.6
2014,Cherokee,35-39 years,36.0,2595.0,13.9
2014,Cherokee,40-44 years,9.0,2695.0,3.3
2014,Cherokee,Unknown Age,0.0,0.0,0.0
2014,Choctaw,15-17 years,0.0,616.0,0.0
2014,Choctaw,18-19 years,22.0,315.0,69.8
2014,Choctaw,20-24 years,70.0,846.0,82.7
2014,Choctaw,25-29 years,56.0,815.0,68.7
2014,Choctaw,30-34 years,17.0,810.0,21.0
2014,Choctaw,35-39 years,10.0,825.0,12.1
2014,Choctaw,40-44 years,0.0,849.0,0.0
2014,Choctaw,Unknown Age,0.0,0.0,0.0
2014,Cimarron,18-19 years,0.0,38.0,0.0
2014,Cimarron,20-24 years,9.0,117.0,76.9
2014,Cimarron,25-29 years,9.0,116.0,77.6
2014,Cimarron,30-34 years,0.0,111.0,0.0
2014,Cimarron,35-39 years,0.0,93.0,0.0
2014,Cimarron,40-44 years,0.0,140.0,0.0
2014,Cimarron,Unknown Age,0.0,0.0,0.0
2014,Cleveland,15-17 years,40.0,10082.0,4.0
2014,Cleveland,18-19 years,131.0,9677.0,13.5
2014,Cleveland,20-24 years,652.0,30694.0,21.2
2014,Cleveland,25-29 years,1043.0,20123.0,51.8
2014,Cleveland,30-34 years,849.0,20734.0,40.9
2014,Cleveland,35-39 years,292.0,17280.0,16.9
2014,Cleveland,40-44 years,47.0,16594.0,2.8
2014,Cleveland,45-54 years,0.0,32652.0,0.0
2014,Cleveland,Unknown Age,0.0,0.0,0.0
2014,Coal,15-17 years,0.0,251.0,0.0
2014,Coal,18-19 years,10.0,149.0,67.1
2014,Coal,20-24 years,14.0,359.0,39.0
2014,Coal,25-29 years,14.0,286.0,49.0
2014,Coal,30-34 years,13.0,282.0,46.1
2014,Coal,35-39 years,7.0,329.0,21.3
2014,Coal,40-44 years,0.0,316.0,0.0
2014,Comanche,15-17 years,33.0,4610.0,7.2
2014,Comanche,18-19 years,135.0,4200.0,32.1
2014,Comanche,20-24 years,646.0,12154.0,53.2
2014,Comanche,25-29 years,566.0,10951.0,51.7
2014,Comanche,30-34 years,364.0,10180.0,35.8
2014,Comanche,35-39 years,127.0,7877.0,16.1
2014,Comanche,40-44 years,23.0,7354.0,3.1
2014,Comanche,45-54 years,0.0,14765.0,0.0
2014,Comanche,Unknown Age,0.0,0.0,0.0
2014,Cotton,15-17 years,0.0,290.0,0.0
2014,Cotton,18-19 years,8.0,132.0,60.6
2014,Cotton,20-24 years,22.0,361.0,60.9
2014,Cotton,25-29 years,20.0,302.0,66.2
2014,Cotton,30-34 years,11.0,359.0,30.6
2014,Cotton,35-39 years,5.0,328.0,15.2
2014,Cotton,Unknown Age,0.0,0.0,0.0
2014,Craig,15-17 years,5.0,558.0,9.0
2014,Craig,18-19 years,16.0,339.0,47.2
2014,Craig,20-24 years,67.0,861.0,77.8
2014,Craig,25-29 years,58.0,844.0,68.7
2014,Craig,30-34 years,30.0,814.0,36.9
2014,Craig,35-39 years,6.0,855.0,7.0
2014,Craig,40-44 years,0.0,882.0,0.0
2014,Creek,10-14 years,0.0,5024.0,0.0
2014,Creek,15-17 years,24.0,3078.0,7.8
2014,Creek,18-19 years,70.0,1550.0,45.2
2014,Creek,20-24 years,285.0,4186.0,68.1
2014,Creek,25-29 years,276.0,3979.0,69.4
2014,Creek,30-34 years,149.0,4220.0,35.3
2014,Creek,35-39 years,75.0,4052.0,18.5
2014,Creek,40-44 years,0.0,4434.0,0.0
2014,Creek,45-54 years,0.0,9703.0,0.0
2014,Custer,10-14 years,0.0,1921.0,0.0
2014,Custer,15-17 years,17.0,1080.0,15.7
2014,Custer,18-19 years,45.0,1176.0,38.3
2014,Custer,20-24 years,152.0,3905.0,38.9
2014,Custer,25-29 years,132.0,2167.0,60.9
2014,Custer,30-34 years,77.0,1998.0,38.5
2014,Custer,35-39 years,29.0,1520.0,19.1
2014,Custer,40-44 years,0.0,1449.0,0.0
2014,Custer,Unknown Age,0.0,0.0,0.0
2014,Delaware,15-17 years,14.0,1652.0,8.5
2014,Delaware,18-19 years,44.0,889.0,49.5
2014,Delaware,20-24 years,148.0,2186.0,67.7
2014,Delaware,25-29 years,110.0,2006.0,54.8
2014,Delaware,30-34 years,62.0,1987.0,31.2
2014,Delaware,35-39 years,20.0,2042.0,9.8
2014,Delaware,40-44 years,0.0,2322.0,0.0
2014,Dewey,18-19 years,0.0,107.0,0.0
2014,Dewey,20-24 years,17.0,269.0,63.2
2014,Dewey,25-29 years,13.0,256.0,50.8
2014,Dewey,30-34 years,11.0,285.0,38.6
2014,Dewey,35-39 years,0.0,267.0,0.0
2014,Dewey,40-44 years,0.0,237.0,0.0
2014,Dewey,45-54 years,0.0,615.0,0.0
2014,Ellis,15-17 years,5.0,168.0,29.8
2014,Ellis,18-19 years,0.0,85.0,0.0
2014,Ellis,20-24 years,14.0,209.0,67.0
2014,Ellis,25-29 years,18.0,169.0,106.5
2014,Ellis,30-34 years,9.0,229.0,39.3
2014,Ellis,35-39 years,0.0,267.0,0.0
2014,Garfield,10-14 years,0.0,4221.0,0.0
2014,Garfield,15-17 years,30.0,2424.0,12.4
2014,Garfield,18-19 years,65.0,1368.0,47.5
2014,Garfield,20-24 years,285.0,4353.0,65.5
2014,Garfield,25-29 years,290.0,4479.0,64.7
2014,Garfield,30-34 years,230.0,4514.0,51.0
2014,Garfield,35-39 years,65.0,3688.0,17.6
2014,Garfield,40-44 years,10.0,3378.0,3.0
2014,Garfield,Unknown Age,0.0,0.0,0.0
2014,Garvin,15-17 years,7.0,1104.0,6.3
2014,Garvin,18-19 years,36.0,633.0,56.9
2014,Garvin,20-24 years,145.0,1609.0,90.1
2014,Garvin,25-29 years,103.0,1587.0,64.9
2014,Garvin,30-34 years,70.0,1841.0,38.0
2014,Garvin,35-39 years,23.0,1570.0,14.6
2014,Garvin,40-44 years,6.0,1686.0,3.6
2014,Garvin,45-54 years,0.0,3459.0,0.0
2014,Grady,10-14 years,0.0,3857.0,0.0
2014,Grady,15-17 years,16.0,2331.0,6.9
2014,Grady,18-19 years,52.0,1306.0,39.8
2014,Grady,20-24 years,154.0,3256.0,47.3
2014,Grady,25-29 years,196.0,3122.0,62.8
2014,Grady,30-34 years,127.0,3556.0,35.7
2014,Grady,35-39 years,46.0,3324.0,13.8
2014,Grady,40-44 years,11.0,3460.0,3.2
2014,Grant,18-19 years,0.0,91.0,0.0
2014,Grant,20-24 years,17.0,217.0,78.3
2014,Grant,25-29 years,20.0,229.0,87.3
2014,Grant,30-34 years,8.0,236.0,33.9
2014,Grant,35-39 years,0.0,237.0,0.0
2014,Greer,15-17 years,0.0,193.0,0.0
2014,Greer,18-19 years,7.0,104.0,67.3
2014,Greer,20-24 years,24.0,389.0,61.7
2014,Greer,25-29 years,23.0,523.0,44.0
2014,Greer,30-34 years,15.0,487.0,30.8
2014,Greer,35-39 years,0.0,402.0,0.0
2014,Harmon,15-17 years,0.0,112.0,0.0
2014,Harmon,18-19 years,0.0,64.0,0.0
2014,Harmon,20-24 years,0.0,157.0,0.0
2014,Harmon,25-29 years,12.0,154.0,77.9
2014,Harmon,30-34 years,11.0,181.0,60.8
2014,Harmon,35-39 years,0.0,126.0,0.0
2014,Harper,10-14 years,0.0,277.0,0.0
2014,Harper,18-19 years,5.0,81.0,61.7
2014,Harper,20-24 years,13.0,230.0,56.5
2014,Harper,25-29 years,15.0,171.0,87.7
2014,Harper,30-34 years,7.0,266.0,26.3
2014,Harper,35-39 years,0.0,233.0,0.0
2014,Harper,40-44 years,0.0,182.0,0.0
2014,Haskell,15-17 years,9.0,572.0,15.7
2014,Haskell,18-19 years,8.0,290.0,27.6
2014,Haskell,20-24 years,67.0,750.0,89.3
2014,Haskell,25-29 years,46.0,705.0,65.2
2014,Haskell,30-34 years,28.0,748.0,37.4
2014,Haskell,35-39 years,8.0,728.0,11.0
2014,Haskell,40-44 years,0.0,710.0,0.0
2014,Hughes,15-17 years,0.0,570.0,0.0
2014,Hughes,18-19 years,16.0,287.0,55.7
2014,Hughes,20-24 years,53.0,887.0,59.8
2014,Hughes,25-29 years,42.0,853.0,49.2
2014,Hughes,30-34 years,19.0,951.0,20.0
2014,Hughes,35-39 years,9.0,834.0,10.8
2014,Hughes,40-44 years,0.0,862.0,0.0
2014,Jackson,15-17 years,13.0,984.0,13.2
2014,Jackson,18-19 years,27.0,657.0,41.1
2014,Jackson,20-24 years,120.0,2117.0,56.7
2014,Jackson,25-29 years,138.0,2026.0,68.1
2014,Jackson,30-34 years,74.0,1811.0,40.9
2014,Jackson,35-39 years,28.0,1522.0,18.4
2014,Jackson,40-44 years,7.0,1455.0,4.8
2014,Jefferson,15-17 years,0.0,257.0,0.0
2014,Jefferson,18-19 years,5.0,120.0,41.7
2014,Jefferson,20-24 years,30.0,337.0,89.0
2014,Jefferson,25-29 years,22.0,329.0,66.9
2014,Jefferson,30-34 years,9.0,327.0,27.5
2014,Jefferson,35-39 years,0.0,336.0,0.0
2014,Johnston,15-17 years,5.0,444.0,11.3
2014,Johnston,18-19 years,16.0,359.0,44.6
2014,Johnston,20-24 years,49.0,686.0,71.4
2014,Johnston,25-29 years,44.0,641.0,68.6
2014,Johnston,30-34 years,19.0,636.0,29.9
2014,Johnston,35-39 years,6.0,605.0,9.9
2014,Johnston,40-44 years,0.0,629.0,0.0
2014,Kay,15-17 years,27.0,1881.0,14.4
2014,Kay,18-19 years,46.0,1154.0,39.9
2014,Kay,20-24 years,226.0,2973.0,76.0
2014,Kay,25-29 years,172.0,2484.0,69.2
2014,Kay,30-34 years,84.0,2745.0,30.6
2014,Kay,35-39 years,28.0,2613.0,10.7
2014,Kay,40-44 years,9.0,2411.0,3.7
2014,Kingfisher,15-17 years,0.0,714.0,0.0
2014,Kingfisher,18-19 years,10.0,359.0,27.9
2014,Kingfisher,20-24 years,71.0,902.0,78.7
2014,Kingfisher,25-29 years,67.0,850.0,78.8
2014,Kingfisher,30-34 years,47.0,993.0,47.3
2014,Kingfisher,35-39 years,24.0,880.0,27.3
2014,Kingfisher,40-44 years,0.0,912.0,0.0
2014,Kingfisher,45-54 years,0.0,2088.0,0.0
2014,Kiowa,15-17 years,0.0,410.0,0.0
2014,Kiowa,18-19 years,9.0,195.0,46.2
2014,Kiowa,20-24 years,50.0,514.0,97.3
2014,Kiowa,25-29 years,45.0,490.0,91.8
2014,Kiowa,30-34 years,15.0,554.0,27.1
2014,Kiowa,35-39 years,7.0,479.0,14.6
2014,Latimer,15-17 years,0.0,434.0,0.0
2014,Latimer,18-19 years,5.0,348.0,14.4
2014,Latimer,20-24 years,49.0,792.0,61.9
2014,Latimer,25-29 years,39.0,566.0,68.9
2014,Latimer,30-34 years,22.0,623.0,35.3
2014,Latimer,35-39 years,5.0,517.0,9.7
2014,Latimer,40-44 years,0.0,580.0,0.0
2014,Le Flore,10-14 years,0.0,3516.0,0.0
2014,Le Flore,15-17 years,27.0,2038.0,13.2
2014,Le Flore,18-19 years,58.0,1233.0,47.0
2014,Le Flore,20-24 years,234.0,3091.0,75.7
2014,Le Flore,25-29 years,197.0,2962.0,66.5
2014,Le Flore,30-34 years,100.0,3032.0,33.0
2014,Le Flore,35-39 years,35.0,2992.0,11.7
2014,Le Flore,40-44 years,9.0,3052.0,2.9
2014,Lincoln,15-17 years,8.0,1536.0,5.2
2014,Lincoln,18-19 years,20.0,793.0,25.2
2014,Lincoln,20-24 years,170.0,1937.0,87.8
2014,Lincoln,25-29 years,113.0,1777.0,63.6
2014,Lincoln,30-34 years,79.0,1940.0,40.7
2014,Lincoln,35-39 years,27.0,1909.0,14.1
2014,Lincoln,40-44 years,11.0,2101.0,5.2
2014,Logan,10-14 years,0.0,3126.0,0.0
2014,Logan,15-17 years,6.0,1918.0,3.1
2014,Logan,18-19 years,22.0,1821.0,12.1
2014,Logan,20-24 years,119.0,3111.0,38.3
2014,Logan,25-29 years,160.0,2348.0,68.1
2014,Logan,30-34 years,140.0,2834.0,49.4
2014,Logan,35-39 years,47.0,2666.0,17.6
2014,Logan,40-44 years,9.0,2909.0,3.1
2014,Logan,45-54 years,0.0,6009.0,0.0
2014,Love,15-17 years,0.0,413.0,0.0
2014,Love,18-19 years,14.0,214.0,65.4
2014,Love,20-24 years,31.0,576.0,53.8
2014,Love,25-29 years,31.0,540.0,57.4
2014,Love,30-34 years,19.0,621.0,30.6
2014,Love,35-39 years,13.0,517.0,25.1
2014,Love,40-44 years,0.0,540.0,0.0
2014,McClain,15-17 years,10.0,1626.0,6.2
2014,McClain,18-19 years,31.0,890.0,34.8
2014,McClain,20-24 years,97.0,2050.0,47.3
2014,McClain,25-29 years,134.0,2052.0,65.3
2014,McClain,30-34 years,94.0,2433.0,38.6
2014,McClain,35-39 years,48.0,2413.0,19.9
2014,McClain,40-44 years,0.0,2453.0,0.0
2014,McCurtain,10-14 years,0.0,2323.0,0.0
2014,McCurtain,15-17 years,14.0,1456.0,9.6
2014,McCurtain,18-19 years,51.0,775.0,65.8
2014,McCurtain,20-24 years,196.0,2045.0,95.8
2014,McCurtain,25-29 years,111.0,1829.0,60.7
2014,McCurtain,30-34 years,69.0,1917.0,36.0
2014,McCurtain,35-39 years,20.0,1876.0,10.7
2014,McCurtain,40-44 years,0.0,1955.0,0.0
2014,McCurtain,Unknown Age,7.0,0.0,0.0
2014,McIntosh,15-17 years,8.0,735.0,10.9
2014,McIntosh,18-19 years,15.0,429.0,35.0
2014,McIntosh,20-24 years,75.0,982.0,76.4
2014,McIntosh,25-29 years,52.0,910.0,57.1
2014,McIntosh,30-34 years,31.0,995.0,31.2
2014,McIntosh,35-39 years,16.0,918.0,17.4
2014,McIntosh,40-44 years,0.0,1078.0,0.0
2014,McIntosh,Unknown Age,0.0,0.0,0.0
2014,Major,18-19 years,5.0,153.0,32.7
2014,Major,20-24 years,35.0,390.0,89.7
2014,Major,25-29 years,43.0,389.0,110.5
2014,Major,30-34 years,20.0,490.0,40.8
2014,Major,35-39 years,7.0,422.0,16.6
2014,Major,40-44 years,0.0,408.0,0.0
2014,Marshall,15-17 years,9.0,639.0,14.1
2014,Marshall,18-19 years,22.0,350.0,62.9
2014,Marshall,20-24 years,73.0,861.0,84.8
2014,Marshall,25-29 years,45.0,799.0,56.3
2014,Marshall,30-34 years,24.0,833.0,28.8
2014,Marshall,35-39 years,7.0,849.0,8.2
2014,Marshall,40-44 years,0.0,919.0,0.0
2014,Mayes,15-17 years,16.0,1855.0,8.6
2014,Mayes,18-19 years,48.0,936.0,51.3
2014,Mayes,20-24 years,164.0,2487.0,65.9
2014,Mayes,25-29 years,152.0,2290.0,66.4
2014,Mayes,30-34 years,76.0,2449.0,31.0
2014,Mayes,35-39 years,33.0,2325.0,14.2
2014,Mayes,40-44 years,5.0,2450.0,2.0
2014,Mayes,Unknown Age,0.0,0.0,0.0
2014,Murray,15-17 years,0.0,557.0,0.0
2014,Murray,18-19 years,13.0,289.0,45.0
2014,Murray,20-24 years,52.0,726.0,71.6
2014,Murray,25-29 years,44.0,760.0,57.9
2014,Murray,30-34 years,42.0,865.0,48.6
2014,Murray,35-39 years,5.0,719.0,7.0
2014,Muskogee,10-14 years,0.0,4682.0,0.0
2014,Muskogee,15-17 years,33.0,2826.0,11.7
2014,Muskogee,18-19 years,78.0,1842.0,42.3
2014,Muskogee,20-24 years,336.0,4518.0,74.4
2014,Muskogee,25-29 years,267.0,4415.0,60.5
2014,Muskogee,30-34 years,146.0,4692.0,31.1
2014,Muskogee,35-39 years,55.0,4203.0,13.1
2014,Muskogee,40-44 years,11.0,4208.0,2.6
2014,Muskogee,Unknown Age,0.0,0.0,0.0
2014,Noble,15-17 years,5.0,480.0,10.4
2014,Noble,18-19 years,8.0,254.0,31.5
2014,Noble,20-24 years,36.0,625.0,57.6
2014,Noble,25-29 years,44.0,603.0,73.0
2014,Noble,30-34 years,25.0,698.0,35.8
2014,Noble,35-39 years,9.0,640.0,14.1
2014,Noble,40-44 years,0.0,685.0,0.0
2014,Nowata,15-17 years,0.0,461.0,0.0
2014,Nowata,18-19 years,0.0,225.0,0.0
2014,Nowata,20-24 years,48.0,624.0,76.9
2014,Nowata,25-29 years,37.0,554.0,66.8
2014,Nowata,30-34 years,13.0,612.0,21.2
2014,Nowata,35-39 years,7.0,562.0,12.5
2014,Okfuskee,10-14 years,0.0,732.0,0.0
2014,Okfuskee,15-17 years,5.0,522.0,9.6
2014,Okfuskee,18-19 years,14.0,270.0,51.9
2014,Okfuskee,20-24 years,50.0,759.0,65.9
2014,Okfuskee,25-29 years,38.0,705.0,53.9
2014,Okfuskee,30-34 years,26.0,778.0,33.4
2014,Okfuskee,35-39 years,6.0,734.0,8.2
2014,Okfuskee,40-44 years,0.0,786.0,0.0
2014,Oklahoma,10-14 years,16.0,51767.0,0.3
2014,Oklahoma,15-17 years,279.0,29036.0,9.6
2014,Oklahoma,18-19 years,709.0,18109.0,39.2
2014,Oklahoma,20-24 years,3113.0,55364.0,56.2
2014,Oklahoma,25-29 years,3765.0,62897.0,59.9
2014,Oklahoma,30-34 years,2949.0,59024.0,50.0
2014,Oklahoma,35-39 years,1181.0,49394.0,23.9
2014,Oklahoma,40-44 years,226.0,46431.0,4.9
2014,Oklahoma,45-54 years,8.0,93459.0,0.1
2014,Oklahoma,Unknown Age,9.0,0.0,0.0
2014,Okmulgee,15-17 years,15.0,1605.0,9.3
2014,Okmulgee,18-19 years,34.0,1123.0,30.3
2014,Okmulgee,20-24 years,178.0,2823.0,63.1
2014,Okmulgee,25-29 years,162.0,2209.0,73.3
2014,Okmulgee,30-34 years,83.0,2303.0,36.0
2014,Okmulgee,35-39 years,32.0,2031.0,15.8
2014,Okmulgee,40-44 years,8.0,2221.0,3.6
2014,Osage,10-14 years,0.0,3367.0,0.0
2014,Osage,15-17 years,10.0,2021.0,4.9
2014,Osage,18-19 years,30.0,1069.0,28.1
2014,Osage,20-24 years,142.0,2711.0,52.4
2014,Osage,25-29 years,135.0,2503.0,53.9
2014,Osage,30-34 years,90.0,2775.0,32.4
2014,Osage,35-39 years,24.0,2655.0,9.0
2014,Osage,40-44 years,5.0,2760.0,1.8
2014,Osage,Unknown Age,0.0,0.0,0.0
2014,Ottawa,10-14 years,0.0,2174.0,0.0
2014,Ottawa,15-17 years,16.0,1389.0,11.5
2014,Ottawa,18-19 years,48.0,1004.0,47.8
2014,Ottawa,20-24 years,158.0,2259.0,69.9
2014,Ottawa,25-29 years,133.0,1767.0,75.3
2014,Ottawa,30-34 years,61.0,1809.0,33.7
2014,Ottawa,35-39 years,27.0,1769.0,15.3
2014,Ottawa,40-44 years,0.0,1874.0,0.0
2014,Pawnee,10-14 years,0.0,1160.0,0.0
2014,Pawnee,15-17 years,7.0,739.0,9.5
2014,Pawnee,18-19 years,14.0,339.0,41.3
2014,Pawnee,20-24 years,74.0,904.0,81.9
2014,Pawnee,25-29 years,58.0,805.0,72.0
2014,Pawnee,30-34 years,37.0,902.0,41.0
2014,Pawnee,35-39 years,9.0,917.0,9.8
2014,Pawnee,40-44 years,0.0,964.0,0.0
2014,Pawnee,Unknown Age,0.0,0.0,0.0
2014,Payne,10-14 years,0.0,4196.0,0.0
2014,Payne,15-17 years,7.0,2341.0,3.0
2014,Payne,18-19 years,44.0,5151.0,8.5
2014,Payne,20-24 years,242.0,17258.0,14.0
2014,Payne,25-29 years,304.0,6138.0,49.5
2014,Payne,30-34 years,217.0,5075.0,42.8
2014,Payne,35-39 years,71.0,4055.0,17.5
2014,Payne,40-44 years,16.0,3535.0,4.5
2014,Pittsburg,10-14 years,0.0,2690.0,0.0
2014,Pittsburg,15-17 years,14.0,1611.0,8.7
2014,Pittsburg,18-19 years,51.0,893.0,57.1
2014,Pittsburg,20-24 years,210.0,2718.0,77.3
2014,Pittsburg,25-29 years,137.0,2934.0,46.7
2014,Pittsburg,30-34 years,97.0,2897.0,33.5
2014,Pittsburg,35-39 years,26.0,2635.0,9.9
2014,Pittsburg,40-44 years,0.0,2571.0,0.0
2014,Pontotoc,15-17 years,9.0,1407.0,6.4
2014,Pontotoc,18-19 years,44.0,1194.0,36.9
2014,Pontotoc,20-24 years,177.0,3286.0,53.9
2014,Pontotoc,25-29 years,168.0,2898.0,58.0
2014,Pontotoc,30-34 years,92.0,2504.0,36.7
2014,Pontotoc,35-39 years,37.0,2148.0,17.2
2014,Pontotoc,40-44 years,0.0,2064.0,0.0
2014,Pontotoc,Unknown Age,0.0,0.0,0.0
2014,Pottawatomie,15-17 years,26.0,2955.0,8.8
2014,Pottawatomie,18-19 years,79.0,2067.0,38.2
2014,Pottawatomie,20-24 years,319.0,5099.0,62.6
2014,Pottawatomie,25-29 years,279.0,4577.0,61.0
2014,Pottawatomie,30-34 years,178.0,4591.0,38.8
2014,Pottawatomie,35-39 years,54.0,4276.0,12.6
2014,Pottawatomie,40-44 years,6.0,4460.0,1.3
2014,Pottawatomie,Unknown Age,0.0,0.0,0.0
2014,Pushmataha,15-17 years,7.0,425.0,16.5
2014,Pushmataha,18-19 years,9.0,235.0,38.3
2014,Pushmataha,20-24 years,54.0,586.0,92.2
2014,Pushmataha,25-29 years,38.0,577.0,65.9
2014,Pushmataha,30-34 years,20.0,591.0,33.8
2014,Pushmataha,35-39 years,5.0,550.0,9.1
2014,Pushmataha,40-44 years,0.0,588.0,0.0
2014,Pushmataha,Unknown Age,0.0,0.0,0.0
2014,Roger Mills,18-19 years,0.0,66.0,0.0
